Date,stocks,factor
2008-01-04,SZ000070,
2008-01-04,SZ000078,
2008-01-04,SZ000088,661511477.0
2008-01-04,SZ000089,
2008-01-04,SZ000090,
2008-01-04,SZ000096,
2008-01-04,SZ000099,
2008-01-04,SZ000100,
2008-01-04,SZ000150,
2008-01-04,SZ000151,
2008-01-04,SZ000153,
2008-01-04,SZ000155,
2008-01-04,SZ000156,
2008-01-04,SZ000157,1147613502.0
2008-01-04,SZ000158,
2008-01-04,SZ000159,
2008-01-04,SZ000301,
2008-01-04,SZ000338,1948140000.0
2008-01-04,SZ000400,164077723.0
2008-01-04,SZ000401,426094852.5641031
2008-01-04,SZ000402,735850000.0
2008-01-04,SZ000403,
2008-01-04,SZ000404,
2008-01-04,SZ000407,
2008-01-04,SZ000408,
2008-01-04,SZ000409,
2008-01-04,SZ000410,182953168.823529
2008-01-04,SZ000411,
2008-01-04,SZ000413,
2008-01-04,SZ000415,
2008-01-04,SZ000416,
2008-01-04,SZ000417,
2008-01-04,SZ000418,
2008-01-04,SZ000419,
2008-01-04,SZ000420,
2008-01-04,SZ000421,
2008-01-04,SZ000422,
2008-01-04,SZ000423,205885139.15151504
2008-01-04,SZ000425,
2008-01-04,SZ000426,
2008-01-04,SZ000428,
2008-01-04,SZ000429,
2008-01-04,SZ000430,
2008-01-04,SZ000488,923284677.1218432
2008-01-04,SZ000498,
2008-01-04,SZ000501,
2008-01-04,SZ000502,
2008-01-04,SZ000503,
2008-01-04,SZ000504,
2008-01-04,SZ000505,
2008-01-04,SZ000506,
2008-01-04,SZ000507,
2008-01-04,SZ000509,
2008-01-04,SZ000510,
2008-01-04,SZ000511,
2008-01-04,SZ000513,
2008-01-04,SZ000514,
2008-01-04,SZ000515,
2008-01-04,SZ000516,
2008-01-04,SZ000517,
2008-01-04,SZ000518,
2008-01-04,SZ000519,
2008-01-04,SZ000520,
2008-01-04,SZ000521,
2008-01-04,SZ000522,149341280.88888898
2008-01-04,SZ000523,
2008-01-04,SZ000524,
2008-01-04,SZ000525,
2008-01-04,SZ000526,
2008-01-04,SZ000527,1227373377.3913
2008-01-04,SZ000528,589758785.419355
2008-01-04,SZ000529,
2008-01-04,SZ000530,
2008-01-04,SZ000531,
2008-01-04,SZ000532,
2008-01-04,SZ000533,
2008-01-04,SZ000534,
2008-01-04,SZ000536,
2008-01-04,SZ000537,
2008-01-04,SZ000538,303709783.891892
2008-01-04,SZ000539,806172538.0
2008-01-04,SZ000540,
2008-01-04,SZ000541,
2008-01-04,SZ000543,
2008-01-04,SZ000544,
2008-01-04,SZ000545,
2008-01-04,SZ000546,
2008-01-04,SZ000547,
2008-01-04,SZ000548,
2008-01-04,SZ000550,716700000.0
2008-01-04,SZ000551,
2008-01-04,SZ000552,
2008-01-04,SZ000553,
2008-01-04,SZ000554,
2008-01-04,SZ000555,
2008-01-04,SZ000557,
2008-01-04,SZ000558,
2008-01-04,SZ000559,304233242.0
2008-01-04,SZ000560,
2008-01-04,SZ000561,
2008-01-04,SZ000562,2461851067.0
2008-01-04,SZ000563,
2008-01-04,SZ000564,
2008-01-04,SZ000565,32689558.0
2008-01-04,SZ000566,
2008-01-04,SZ000567,
2008-01-04,SZ000568,801050000.0
2008-01-04,SZ000569,
2008-01-04,SZ000570,
2008-01-04,SZ000571,
2008-01-04,SZ000572,
2008-01-04,SZ000573,
2008-01-04,SZ000576,
2008-01-04,SZ000578,
2008-01-04,SZ000581,181397958.787879
2008-01-04,SZ000582,
2008-01-04,SZ000584,
2008-01-04,SZ000585,
2008-01-04,SZ000586,
2008-01-04,SZ000587,
2008-01-04,SZ000589,
2008-01-04,SZ000590,
2008-01-04,SZ000591,
2008-01-04,SZ000592,
2008-01-04,SZ000593,
2008-01-04,SZ000594,
2008-01-04,SZ000595,
2008-01-04,SZ000596,
2008-01-04,SZ000597,
2008-01-04,SZ000598,
2008-01-04,SZ000599,
2008-01-04,SZ000600,
2008-01-04,SZ000601,
2008-01-04,SZ000602,
2008-01-04,SZ000603,
2008-01-04,SZ000605,
2008-01-04,SZ000606,
2008-01-04,SZ000607,
2008-01-04,SZ000608,
2008-01-04,SZ000609,
2008-01-04,SZ000610,
2008-01-04,SZ000611,
2008-01-04,SZ000612,778322940.0
2008-01-04,SZ000613,
2008-01-04,SZ000615,
2008-01-04,SZ000616,285465849.0
2008-01-04,SZ000617,
2008-01-04,SZ000619,
2008-01-04,SZ000620,
2008-01-04,SZ000622,
2008-01-04,SZ000623,
2008-01-04,SZ000625,739666031.0000001
2008-01-04,SZ000626,
2008-01-04,SZ000627,
2008-01-04,SZ000628,
2008-01-04,SZ000629,1152905617.8593
2008-01-04,SZ000630,852817456.0
2008-01-04,SZ000631,
2008-01-04,SZ000632,
2008-01-04,SZ000633,
2008-01-04,SZ000635,
2008-01-04,SZ000636,
2008-01-04,SZ000637,
2008-01-04,SZ000639,
2008-01-04,SZ000650,
2008-01-04,SZ000651,1016330000.0
2008-01-04,SZ000652,
2008-01-04,SZ000655,
2008-01-04,SZ000656,
2008-01-04,SZ000657,
2008-01-04,SZ000659,
2008-01-04,SZ000661,
2008-01-04,SZ000662,
2008-01-04,SZ000663,
2008-01-04,SZ000665,
2008-01-04,SZ000666,
2008-01-04,SZ000667,
2008-01-04,SZ000668,
2008-01-04,SZ000669,
2008-01-04,SZ000670,
2008-01-04,SZ000671,
2008-01-04,SZ000672,
2008-01-04,SZ000673,
2008-01-04,SZ000676,
2008-01-04,SZ000677,258195829.504
2008-01-04,SZ000678,
2008-01-04,SZ000679,
2008-01-04,SZ000680,468671771.2
2008-01-04,SZ000681,
2008-01-04,SZ000682,
2008-01-04,SZ000683,
2008-01-04,SZ000685,
2008-01-04,SZ000686,1297576726.0
2008-01-04,SZ000687,
2008-01-04,SZ000688,
2008-01-04,SZ000690,
2008-01-04,SZ000691,
2008-01-04,SZ000692,
2008-01-04,SZ000693,
2008-01-04,SZ000695,
2008-01-04,SZ000697,
2008-01-04,SZ000698,
2008-01-04,SZ000700,
2008-01-04,SZ000701,
2008-01-04,SZ000702,
2008-01-04,SZ000703,
2008-01-04,SZ000705,
2008-01-04,SZ000707,
2008-01-04,SZ000708,
2008-01-04,SZ000709,
2008-01-04,SZ000710,
2008-01-04,SZ000711,
2008-01-04,SZ000712,
2008-01-04,SZ000713,
2008-01-04,SZ000715,
2008-01-04,SZ000716,
2008-01-04,SZ000717,
2008-01-04,SZ000718,
2008-01-04,SZ000719,
2008-01-04,SZ000720,
2008-01-04,SZ000721,
2008-01-04,SZ000722,
2008-01-04,SZ000723,
2008-01-04,SZ000725,874134587.0
2008-01-04,SZ000726,
2008-01-04,SZ000727,
2008-01-04,SZ000728,2067289969.5728495
2008-01-04,SZ000729,398859369.81818205
2008-01-04,SZ000731,
2008-01-04,SZ000732,
2008-01-04,SZ000733,
2008-01-04,SZ000735,
2008-01-04,SZ000736,
2008-01-04,SZ000737,
2008-01-04,SZ000738,
2008-01-04,SZ000739,
2008-01-04,SZ000748,
2008-01-04,SZ000750,
2008-01-04,SZ000751,
2008-01-04,SZ000752,
2008-01-04,SZ000753,
2008-01-04,SZ000755,355342178.490909
2008-01-04,SZ000756,
2008-01-04,SZ000757,
2008-01-04,SZ000758,
2008-01-04,SZ000759,122614471.0
2008-01-04,SZ000760,
2008-01-04,SZ000761,
2008-01-04,SZ000762,
2008-01-04,SZ000766,
2008-01-04,SZ000767,537101084.0
2008-01-04,SZ000768,
2008-01-04,SZ000776,
2008-01-04,SZ000777,
2008-01-04,SZ000778,
2008-01-04,SZ000779,
2008-01-04,SZ000780,
2008-01-04,SZ000782,
2008-01-04,SZ000783,2328187692.3076897
2008-01-04,SZ000785,
2008-01-04,SZ000786,
2008-01-04,SZ000788,
2008-01-04,SZ000789,
2008-01-04,SZ000790,
2008-01-04,SZ000791,
2008-01-04,SZ000792,1111425974.6
2008-01-04,SZ000793,177147439.14880002
2008-01-04,SZ000795,
2008-01-04,SZ000796,
2008-01-04,SZ000797,
2008-01-04,SZ000798,
2008-01-04,SZ000799,
2008-01-04,SZ000800,581148360.0
2008-01-04,SZ000801,
2008-01-04,SZ000802,
2008-01-04,SZ000803,
2008-01-04,SZ000806,
2008-01-04,SZ000807,622483076.923077
2008-01-04,SZ000809,
2008-01-04,SZ000810,
2008-01-04,SZ000811,
2008-01-04,SZ000812,
2008-01-04,SZ000813,
2008-01-04,SZ000815,48497501.9788956
2008-01-04,SZ000816,
2008-01-04,SZ000818,
2008-01-04,SZ000819,
2008-01-04,SZ000820,
2008-01-04,SZ000821,
2008-01-04,SZ000822,
2008-01-04,SZ000823,
2008-01-04,SZ000825,4839302398.2222185
2008-01-04,SZ000826,
2008-01-04,SZ000828,
2008-01-04,SZ000829,
2008-01-04,SZ000830,
2008-01-04,SZ000831,305093550.044715
2008-01-04,SZ000833,
2008-01-04,SZ000835,
2008-01-04,SZ000836,
2008-01-04,SZ000837,
2008-01-04,SZ000838,
2008-01-04,SZ000839,383564222.222222
2008-01-04,SZ000848,
2008-01-04,SZ000850,
2008-01-04,SZ000851,
2008-01-04,SZ000852,
2008-01-04,SZ000856,
2008-01-04,SZ000858,1696870000.0
2008-01-04,SZ000859,
2008-01-04,SZ000860,
2008-01-04,SZ000861,
2008-01-04,SZ000862,
2008-01-04,SZ000863,
2008-01-04,SZ000868,
2008-01-04,SZ000869,649990000.0
2008-01-04,SZ000875,
2008-01-04,SZ000876,
2008-01-04,SZ000877,
2008-01-04,SZ000878,
2008-01-04,SZ000880,
2008-01-04,SZ000881,
2008-01-04,SZ000882,
2008-01-04,SZ000883,
2008-01-04,SZ000885,
2008-01-04,SZ000886,
2008-01-04,SZ000887,
2008-01-04,SZ000888,51390677.7777778
2008-01-04,SZ000889,
2008-01-04,SZ000890,
2008-01-04,SZ000892,
2008-01-04,SZ000893,
2008-01-04,SZ000895,541740000.0
2008-01-04,SZ000897,
2008-01-04,SZ000898,8683393167.65714
2008-01-04,SZ000899,
2008-01-04,SZ000900,504151356.04761904
2008-01-04,SZ000901,
2008-01-04,SZ000902,
2008-01-04,SZ000903,
2008-01-04,SZ000905,
2008-01-04,SZ000906,
2008-01-04,SZ000908,
2008-01-04,SZ000909,
2008-01-04,SZ000910,
2008-01-04,SZ000911,109769500.0
2008-01-04,SZ000912,
2008-01-04,SZ000913,
2008-01-04,SZ000915,
2008-01-04,SZ000916,
2008-01-04,SZ000917,95235531.8112222
2008-01-04,SZ000918,
2008-01-04,SZ000919,
2008-01-04,SZ000920,
2008-01-04,SZ000921,
2008-01-04,SZ000922,
2008-01-04,SZ000923,
2008-01-04,SZ000925,
2008-01-04,SZ000926,
2008-01-04,SZ000927,263586818.095238
2008-01-04,SZ000928,
2008-01-04,SZ000929,
2008-01-04,SZ000930,
2008-01-04,SZ000931,
2008-01-04,SZ000932,
2008-01-04,SZ000933,917081544.0
2008-01-04,SZ000935,
2008-01-04,SZ000936,
2008-01-04,SZ000937,
2008-01-04,SZ000938,
2008-01-04,SZ000939,
2008-01-04,SZ000948,
2008-01-04,SZ000949,
2008-01-04,SZ000950,
2008-01-04,SZ000951,672294759.6153848
2008-01-04,SZ000952,
2008-01-04,SZ000953,
2008-01-04,SZ000955,
2008-01-04,SZ000957,
2008-01-04,SZ000958,
2008-01-04,SZ000959,
2008-01-04,SZ000960,666088771.3930137
2008-01-04,SZ000961,
2008-01-04,SZ000962,
2008-01-04,SZ000963,168274133.33333302
2008-01-04,SZ000965,
2008-01-04,SZ000966,
2008-01-04,SZ000967,
2008-01-04,SZ000968,
2008-01-04,SZ000969,129586671.0
2008-01-04,SZ000970,
2008-01-04,SZ000971,
2008-01-04,SZ000972,106018036.129032
2008-01-04,SZ000973,
2008-01-04,SZ000975,
2008-01-04,SZ000976,
2008-01-04,SZ000977,
2008-01-04,SZ000978,51350963.0
2008-01-04,SZ000979,
2008-01-04,SZ000980,
2008-01-04,SZ000981,
2008-01-04,SZ000982,
2008-01-04,SZ000983,1115011585.0
2008-01-04,SZ000985,
2008-01-04,SZ000987,175191329.64615402
2008-01-04,SZ000988,
2008-01-04,SZ000989,
2008-01-04,SZ000990,
2008-01-04,SZ000993,
2008-01-04,SZ000995,
2008-01-04,SZ000996,
2008-01-04,SZ000997,
2008-01-04,SZ000998,
2008-01-04,SZ000999,
2008-01-04,SZ001696,
2008-01-04,SZ001896,
2008-01-04,SZ002001,57333333.0
2008-01-04,SZ002002,
2008-01-04,SZ002003,101904211.0
2008-01-04,SZ002004,
2008-01-04,SZ002005,
2008-01-04,SZ002006,
2008-01-04,SZ002007,110602889.0
2008-01-04,SZ002008,186480399.45244297
2008-01-04,SZ002009,
2008-01-04,SZ002010,
2008-01-04,SZ002011,
2008-01-04,SZ002012,
2008-01-04,SZ002013,
2008-01-04,SZ002014,
2008-01-04,SZ002015,
2008-01-04,SZ002016,
2008-01-04,SZ002017,
2008-01-04,SZ002018,
2008-01-04,SZ002019,
2008-01-04,SZ002020,
2008-01-04,SZ002021,
2008-01-04,SZ002022,117910583.33333302
2008-01-04,SZ002023,
2008-01-04,SZ002024,1381700612.3076901
2008-01-04,SZ002025,
2008-01-04,SZ002026,
2008-01-04,SZ002027,
2008-01-04,SZ002028,239775538.461538
2008-01-04,SZ002029,81990728.0
2008-01-04,SZ002030,
2008-01-04,SZ002031,
2008-01-04,SZ002032,174538237.5
2008-01-04,SZ002033,55297961.00000001
2008-01-04,SZ002034,
2008-01-04,SZ002035,
2008-01-04,SZ002036,
2008-01-04,SZ002037,
2008-01-04,SZ002038,
2008-01-04,SZ002039,
2008-01-04,SZ002040,
2008-01-04,SZ002041,
2008-01-04,SZ002042,
2008-01-04,SZ002043,
2008-01-04,SZ002044,
2008-01-04,SZ002045,70090504.0
2008-01-04,SZ002046,
2008-01-04,SZ002047,
2008-01-04,SZ002048,
2008-01-04,SZ002049,
2008-01-04,SZ002050,47601052.63157901
2008-01-04,SZ002051,
2008-01-04,SZ002052,
2008-01-04,SZ002053,
2008-01-04,SZ002054,
2008-01-04,SZ002055,
2008-01-04,SZ002056,177856284.0
2008-01-04,SZ002057,
2008-01-04,SZ002058,
2008-01-04,SZ002059,
2008-01-04,SZ002060,
2008-01-04,SZ002061,
2008-01-04,SZ002062,
2008-01-04,SZ002063,
2008-01-04,SZ002064,
2008-01-04,SZ002065,100685818.18181801
2008-01-04,SZ002066,
2008-01-04,SZ002067,100812943.0
2008-01-04,SZ002068,79146500.0
2008-01-04,SZ002069,178038400.0
2008-01-04,SZ002070,57533529.0
2008-01-04,SZ002071,
2008-01-04,SZ002072,
2008-01-04,SZ002073,
2008-01-04,SZ002074,
2008-01-04,SZ002075,
2008-01-04,SZ002076,
2008-01-04,SZ002077,
2008-01-04,SZ002078,359092722.99999994
2008-01-04,SZ002079,
2008-01-04,SZ002080,
2008-01-04,SZ002081,87063889.65517241
2008-01-04,SZ002082,
2008-01-04,SZ002083,168261787.22
2008-01-04,SZ002084,
2008-01-04,SZ002085,
2008-01-04,SZ002086,
2008-01-04,SZ002087,
2008-01-04,SZ002088,
2008-01-04,SZ002089,
2008-01-04,SZ002090,
2008-01-04,SZ002091,
2008-01-04,SZ002092,
2008-01-04,SZ002093,
2008-01-04,SZ002094,
2008-01-04,SZ002095,
2008-01-04,SZ002096,
2008-01-04,SZ002097,160137844.0
2008-01-04,SZ002098,
2008-01-04,SZ002099,
2008-01-04,SZ002100,
2008-01-04,SZ002101,
2008-01-04,SZ002102,
2008-01-04,SZ002103,
2008-01-04,SZ002104,
2008-01-04,SZ002105,
2008-01-04,SZ002106,233093936.272771
2008-01-04,SZ002107,
2008-01-04,SZ002108,
2008-01-04,SZ002109,
2008-01-04,SZ002110,
2008-01-04,SZ002111,
2008-01-04,SZ002112,
2008-01-04,SZ002113,
2008-01-04,SZ002114,
2008-01-04,SZ002115,
2008-01-04,SZ002116,
2008-01-04,SZ002117,
2008-01-04,SZ002118,
2008-01-04,SZ002119,
2008-01-04,SZ002120,
2008-01-04,SZ002121,
2008-01-04,SZ002122,262172766.66666698
2008-01-04,SZ002123,84991272.72727272
2008-01-04,SZ002124,
2008-01-04,SZ002125,
2008-01-04,SZ002126,
2008-01-04,SZ002127,
2008-01-04,SZ002128,
2008-01-04,SZ002129,104268874.86425202
2008-01-04,SZ002130,
2008-01-04,SZ002131,
2008-01-04,SZ002132,
2008-01-04,SZ002133,
2008-01-04,SZ002134,
2008-01-04,SZ002135,
2008-01-04,SZ002136,
2008-01-04,SZ002137,
2008-01-04,SZ002138,55471667.00000001
2008-01-04,SZ002139,
2008-01-04,SZ002140,
2008-01-04,SZ002141,
2008-01-04,SZ002142,890410000.0
2008-01-04,SZ002143,
2008-01-04,SZ002144,
2008-01-04,SZ002145,
2008-01-04,SZ002146,
2008-01-04,SZ002147,
2008-01-04,SZ002148,
2008-01-04,SZ002149,
2008-01-04,SZ002150,
2008-01-04,SZ002151,
2008-01-04,SZ002152,205224736.842105
2008-01-04,SZ002153,78761936.0
2008-01-04,SZ002154,71611250.0
2008-01-04,SZ002155,
2008-01-04,SZ002156,
2008-01-04,SZ002157,
2008-01-04,SZ002158,
2008-01-04,SZ002159,
2008-01-04,SZ002160,
2008-01-04,SZ002161,
2008-01-04,SZ002162,
2008-01-04,SZ002163,
2008-01-04,SZ002164,
2008-01-04,SZ002165,
2008-01-04,SZ002166,
2008-01-04,SZ002167,
2008-01-04,SZ002168,
2008-01-04,SZ002169,
2008-01-04,SZ002170,
2008-01-04,SZ002171,
2008-01-04,SZ002172,
2008-01-04,SZ002173,
2008-01-04,SZ002174,
2008-01-04,SZ002175,
2008-01-04,SZ002176,
2008-01-04,SZ002177,65684315.00000001
2008-01-04,SZ002178,28273528.947368395
2008-01-04,SZ002179,83901676.0
2008-01-04,SZ002180,43828110.71428571
2008-01-04,SZ002181,75579006.9230769
2008-01-04,SZ002182,76592738.0
2008-01-04,SZ002183,134502943.36
2008-01-04,SZ002184,57072950.0
2008-01-04,SZ002185,77783018.1818182
2008-01-04,SZ002186,60665190.76923081
2008-01-04,SZ002187,121893548.64864899
2008-01-04,SZ002188,34258181.818181805
2008-01-04,SZ002189,42807072.727272704
2008-01-04,SZ002190,34226366.6666667
2008-01-04,SZ002191,168970000.0
2008-01-04,SZ002192,26934036.0
2008-01-04,SZ002193,41352831.00000001
2008-01-04,SZ002194,200323268.57142895
2008-01-04,SZ002195,26237604.166666698
2008-01-04,SZ002196,31193970.833333306
2008-01-04,SZ002197,43610224.444444396
2008-01-04,SZ002198,23733930.7692308
2008-01-04,SZ002199,26908084.000000004
2008-01-04,SZ002200,58359824.390243895
2008-01-04,SZ002201,34588940.5405405
2008-01-04,SZ002202,606339715.0
2008-01-04,SH600000,5460090000.0
2008-01-04,SH600001,1104434737.7142901
2008-01-04,SH600003,
2008-01-04,SH600004,405359922.727273
2008-01-04,SH600005,6664529496.77419
2008-01-04,SH600006,544862890.0
2008-01-04,SH600007,
2008-01-04,SH600008,
2008-01-04,SH600009,1711970000.0
2008-01-04,SH600010,
2008-01-04,SH600011,6272973156.0
2008-01-04,SH600012,646340000.0
2008-01-04,SH600015,2520000000.0
2008-01-04,SH600016,6209220000.0
2008-01-04,SH600017,170238166.66666698
2008-01-04,SH600018,
2008-01-04,SH600019,14423330000.0
2008-01-04,SH600020,
2008-01-04,SH600021,
2008-01-04,SH600022,1728817919.9999998
2008-01-04,SH600026,4574082500.0
2008-01-04,SH600027,1163967090.64983
2008-01-04,SH600028,63611580000.0
2008-01-04,SH600029,1993436728.0
2008-01-04,SH600030,11297220000.0
2008-01-04,SH600031,1746635612.0
2008-01-04,SH600033,
2008-01-04,SH600035,
2008-01-04,SH600036,13775800000.0
2008-01-04,SH600037,424950229.0
2008-01-04,SH600038,
2008-01-04,SH600039,
2008-01-04,SH600048,1304050000.0
2008-01-04,SH600050,4623598584.94915
2008-01-04,SH600051,
2008-01-04,SH600052,
2008-01-04,SH600053,
2008-01-04,SH600054,183065828.571429
2008-01-04,SH600055,
2008-01-04,SH600056,
2008-01-04,SH600057,
2008-01-04,SH600058,
2008-01-04,SH600059,
2008-01-04,SH600060,
2008-01-04,SH600061,
2008-01-04,SH600062,
2008-01-04,SH600063,
2008-01-04,SH600064,
2008-01-04,SH600066,307774444.43478304
2008-01-04,SH600067,
2008-01-04,SH600068,
2008-01-04,SH600069,
2008-01-04,SH600070,
2008-01-04,SH600071,
2008-01-04,SH600072,
2008-01-04,SH600073,
2008-01-04,SH600074,
2008-01-04,SH600075,
2008-01-04,SH600076,
2008-01-04,SH600077,
2008-01-04,SH600078,
2008-01-04,SH600079,
2008-01-04,SH600080,
2008-01-04,SH600081,
2008-01-04,SH600082,
2008-01-04,SH600083,
2008-01-04,SH600084,
2008-01-04,SH600085,268509935.230769
2008-01-04,SH600086,
2008-01-04,SH600087,338590331.0
2008-01-04,SH600088,
2008-01-04,SH600089,411416963.00000006
2008-01-04,SH600090,
2008-01-04,SH600091,
2008-01-04,SH600093,
2008-01-04,SH600094,
2008-01-04,SH600095,
2008-01-04,SH600096,638068482.472222
2008-01-04,SH600097,
2008-01-04,SH600098,
2008-01-04,SH600099,
2008-01-04,SH600100,407386606.0
2008-01-04,SH600101,
2008-01-04,SH600102,
2008-01-04,SH600103,
2008-01-04,SH600104,5318960000.0
2008-01-04,SH600105,
2008-01-04,SH600106,
2008-01-04,SH600107,
2008-01-04,SH600108,
2008-01-04,SH600109,
2008-01-04,SH600110,
2008-01-04,SH600111,290626666.666667
2008-01-04,SH600112,
2008-01-04,SH600113,
2008-01-04,SH600114,
2008-01-04,SH600115,
2008-01-04,SH600116,
2008-01-04,SH600117,
2008-01-04,SH600118,93934855.0
2008-01-04,SH600119,
2008-01-04,SH600120,
2008-01-04,SH600121,
2008-01-04,SH600122,
2008-01-04,SH600123,570571481.176471
2008-01-04,SH600125,266700000.0
2008-01-04,SH600126,
2008-01-04,SH600127,
2008-01-04,SH600128,
2008-01-04,SH600129,
2008-01-04,SH600130,
2008-01-04,SH600131,
2008-01-04,SH600132,
2008-01-04,SH600133,
2008-01-04,SH600135,
2008-01-04,SH600136,
2008-01-04,SH600137,
2008-01-04,SH600138,172798457.14285702
2008-01-04,SH600139,
2008-01-04,SH600141,
2008-01-04,SH600143,411454391.00000006
2008-01-04,SH600145,
2008-01-04,SH600146,
2008-01-04,SH600148,
2008-01-04,SH600149,
2008-01-04,SH600150,3274466621.0
2008-01-04,SH600151,
2008-01-04,SH600152,
2008-01-04,SH600153,
2008-01-04,SH600155,
2008-01-04,SH600156,
2008-01-04,SH600157,
2008-01-04,SH600158,
2008-01-04,SH600159,
2008-01-04,SH600160,
2008-01-04,SH600161,102642500.0
2008-01-04,SH600162,
2008-01-04,SH600163,
2008-01-04,SH600165,
2008-01-04,SH600166,
2008-01-04,SH600167,
2008-01-04,SH600168,
2008-01-04,SH600169,270863977.230769
2008-01-04,SH600170,300078522.35294104
2008-01-04,SH600171,
2008-01-04,SH600172,
2008-01-04,SH600173,
2008-01-04,SH600175,
2008-01-04,SH600176,
2008-01-04,SH600177,2027520000.0
2008-01-04,SH600178,
2008-01-04,SH600179,
2008-01-04,SH600180,
2008-01-04,SH600182,
2008-01-04,SH600183,480260272.0
2008-01-04,SH600184,
2008-01-04,SH600185,
2008-01-04,SH600186,
2008-01-04,SH600187,
2008-01-04,SH600188,2568932687.75
2008-01-04,SH600189,
2008-01-04,SH600190,
2008-01-04,SH600191,
2008-01-04,SH600192,
2008-01-04,SH600193,
2008-01-04,SH600195,187442333.33333305
2008-01-04,SH600196,457206897.0
2008-01-04,SH600197,
2008-01-04,SH600198,
2008-01-04,SH600199,
2008-01-04,SH600200,
2008-01-04,SH600201,
2008-01-04,SH600202,183171111.11111104
2008-01-04,SH600203,
2008-01-04,SH600206,63262627.2228187
2008-01-04,SH600207,
2008-01-04,SH600208,
2008-01-04,SH600209,
2008-01-04,SH600210,
2008-01-04,SH600211,
2008-01-04,SH600212,
2008-01-04,SH600213,
2008-01-04,SH600215,
2008-01-04,SH600216,
2008-01-04,SH600217,
2008-01-04,SH600218,
2008-01-04,SH600219,1193070000.0
2008-01-04,SH600220,
2008-01-04,SH600221,
2008-01-04,SH600222,
2008-01-04,SH600223,
2008-01-04,SH600225,
2008-01-04,SH600226,
2008-01-04,SH600227,
2008-01-04,SH600228,
2008-01-04,SH600229,
2008-01-04,SH600230,
2008-01-04,SH600231,
2008-01-04,SH600232,
2008-01-04,SH600233,
2008-01-04,SH600234,
2008-01-04,SH600235,
2008-01-04,SH600236,475659222.0
2008-01-04,SH600237,
2008-01-04,SH600238,
2008-01-04,SH600239,
2008-01-04,SH600240,
2008-01-04,SH600241,
2008-01-04,SH600242,
2008-01-04,SH600243,
2008-01-04,SH600246,
2008-01-04,SH600247,
2008-01-04,SH600248,
2008-01-04,SH600249,
2008-01-04,SH600250,
2008-01-04,SH600251,
2008-01-04,SH600252,
2008-01-04,SH600253,
2008-01-04,SH600255,
2008-01-04,SH600256,
2008-01-04,SH600257,
2008-01-04,SH600258,111155241.666667
2008-01-04,SH600259,
2008-01-04,SH600260,
2008-01-04,SH600261,
2008-01-04,SH600262,
2008-01-04,SH600263,
2008-01-04,SH600265,
2008-01-04,SH600266,
2008-01-04,SH600267,137946230.0
2008-01-04,SH600268,
2008-01-04,SH600269,1025550000.0
2008-01-04,SH600270,465745694.526316
2008-01-04,SH600271,450028480.0
2008-01-04,SH600272,
2008-01-04,SH600273,
2008-01-04,SH600275,
2008-01-04,SH600276,354833560.0
2008-01-04,SH600277,
2008-01-04,SH600278,
2008-01-04,SH600279,
2008-01-04,SH600280,
2008-01-04,SH600281,
2008-01-04,SH600282,
2008-01-04,SH600283,
2008-01-04,SH600284,
2008-01-04,SH600285,
2008-01-04,SH600287,
2008-01-04,SH600288,
2008-01-04,SH600289,
2008-01-04,SH600290,
2008-01-04,SH600291,
2008-01-04,SH600292,
2008-01-04,SH600293,
2008-01-04,SH600295,
2008-01-04,SH600297,
2008-01-04,SH600298,118069541.176471
2008-01-04,SH600299,481293295.82352895
2008-01-04,SH600300,
2008-01-04,SH600301,
2008-01-04,SH600302,
2008-01-04,SH600303,
2008-01-04,SH600305,
2008-01-04,SH600306,
2008-01-04,SH600307,
2008-01-04,SH600308,552123423.264688
2008-01-04,SH600309,1598100000.0
2008-01-04,SH600310,
2008-01-04,SH600311,
2008-01-04,SH600312,207127007.709286
2008-01-04,SH600313,
2008-01-04,SH600315,
2008-01-04,SH600316,
2008-01-04,SH600317,197350975.0
2008-01-04,SH600318,
2008-01-04,SH600319,
2008-01-04,SH600320,2102669047.94118
2008-01-04,SH600321,
2008-01-04,SH600322,
2008-01-04,SH600323,
2008-01-04,SH600325,303447784.615385
2008-01-04,SH600326,
2008-01-04,SH600327,
2008-01-04,SH600328,
2008-01-04,SH600329,
2008-01-04,SH600330,134038950.0
2008-01-04,SH600331,850586171.428571
2008-01-04,SH600332,296784194.28571403
2008-01-04,SH600333,
2008-01-04,SH600335,
2008-01-04,SH600336,
2008-01-04,SH600337,
2008-01-04,SH600338,
2008-01-04,SH600339,
2008-01-04,SH600340,
2008-01-04,SH600343,
2008-01-04,SH600345,
2008-01-04,SH600346,
2008-01-04,SH600348,572961852.0
2008-01-04,SH600350,1099010000.0
2008-01-04,SH600351,
2008-01-04,SH600352,382575294.0
2008-01-04,SH600353,
2008-01-04,SH600354,
2008-01-04,SH600355,
2008-01-04,SH600356,
2008-01-04,SH600357,
2008-01-04,SH600358,
2008-01-04,SH600359,
2008-01-04,SH600360,162356000.0
2008-01-04,SH600361,213017012.0
2008-01-04,SH600362,4679010000.0
2008-01-04,SH600363,
2008-01-04,SH600365,
2008-01-04,SH600366,
2008-01-04,SH600367,
2008-01-04,SH600368,
2008-01-04,SH600369,
2008-01-04,SH600370,
2008-01-04,SH600371,
2008-01-04,SH600372,
